wavelength observed_flux flux_inverse_variance
4189.1 1.8821775281263047e-16 1.0725979903546009e+33
4189.6 1.8708431404769677e-16 1.0835948696312384e+33
4190.1 1.8636868613646692e-16 1.0823975608287463e+33
4190.6 1.864604796326106e-16 1.0685568626488108e+33
4191.1 1.8747506107304811e-16 1.056280377901483e+33
4191.6 1.8910383809722692e-16 1.0522403551891085e+33
4192.1 1.907112743646767e-16 1.0552048693560959e+33
4192.6 1.919494581162746e-16 1.0615450688748975e+33
4193.1 1.92745853173035e-16 1.0667405318324878e+33
4193.6 1.9325969916380807e-16 1.0688204179774387e+33
4194.1 1.937697228228341e-16 1.067854143800063e+33
4194.6 1.9445528819262403e-16 1.0653664223938132e+33
4195.1 1.9535558947540786e-16 1.0636003942957314e+33
4195.6 1.9620195528821648e-16 1.0645323354059727e+33
4196.1 1.965856800849586e-16 1.0691609006461409e+33
4196.6 1.9622762499170204e-16 1.0753110625340804e+33
4197.1 1.9504099723726374e-16 1.0804828362091687e+33
4197.6 1.9337804483581503e-16 1.0858390141448584e+33
4198.1 1.916474549607812e-16 1.094853018492332e+33
4198.6 1.899923172660799e-16 1.1121658387245078e+33
4199.1 1.884239110241557e-16 1.1371297899231593e+33
4199.6 1.8689482467133985e-16 1.1547686055462427e+33
4200.1 1.8542017079030273e-16 1.1561987409666917e+33
4200.6 1.8417903155437805e-16 1.1562298538519387e+33
4201.1 1.8343414653927963e-16 1.1648794671002803e+33
4201.6 1.8348152513008908e-16 1.1724922571089231e+33
4202.1 1.843029193005784e-16 1.1686734227069552e+33
4202.6 1.8537017723020963e-16 1.1515940412166586e+33
4203.1 1.8625176821097528e-16 1.1307685050440104e+33
4203.6 1.8676633063558279e-16 1.1248055269373531e+33
4204.1 1.8695702137919836e-16 1.1348802255110357e+33
4204.6 1.8706327698323381e-16 1.1422645528622352e+33
4205.1 1.872644441749576e-16 1.1393464095539559e+33
4205.6 1.876478091342215e-16 1.1331118625032225e+33
4206.1 1.8818057770414875e-16 1.1262461199880955e+33
4206.6 1.8874462297666116e-16 1.116187578640222e+33
4207.1 1.8928264801550173e-16 1.1041142098357977e+33
4207.6 1.8979712447412937e-16 1.094177356682878e+33
4208.1 1.9032116935449109e-16 1.0874751923725691e+33
4208.6 1.908959627737374e-16 1.0832190293292997e+33
4209.1 1.9151735054162454e-16 1.0815963422795385e+33
4209.6 1.9214262297391647e-16 1.083385549490036e+33
4210.1 1.9269607804290445e-16 1.0881885529781991e+33
4210.6 1.9309565551025822e-16 1.0948012299708111e+33
4211.1 1.933218958149824e-16 1.1015586841607245e+33
4211.6 1.9340854921512596e-16 1.107310489280372e+33
4212.1 1.9347464113123405e-16 1.1131485556103347e+33
4212.6 1.93674057763773e-16 1.1188147829848409e+33
4213.1 1.9414269027543132e-16 1.1180130270663266e+33
4213.6 1.94926948025923e-16 1.10831649142818e+33
4214.1 1.9584226219127702e-16 1.1021715578435073e+33
4214.6 1.9662889624741917e-16 1.1078768414186816e+33
4215.1 1.9701983201411611e-16 1.1148801885862232e+33
4215.6 1.968027240121983e-16 1.1145228274278425e+33
4216.1 1.9588851347951795e-16 1.1140010244191177e+33
4216.6 1.943054743523058e-16 1.1204002180722634e+33
4217.1 1.922888671731607e-16 1.1326336801965179e+33
4217.6 1.9017047975366968e-16 1.146878435268325e+33
4218.1 1.8841295797121263e-16 1.1580764341959636e+33
4218.6 1.8739851418087774e-16 1.164139219137042e+33
4219.1 1.8736137232749688e-16 1.1672188503603422e+33
4219.6 1.8819041176902793e-16 1.1672337849846878e+33
4220.1 1.8936616949467302e-16 1.1608590744912323e+33
4220.6 1.9051239210752957e-16 1.1494298669306098e+33
4221.1 1.9145896599439957e-16 1.1398936822575192e+33
4221.6 1.9219941248035828e-16 1.1369986097774205e+33
4222.1 1.9283613187399494e-16 1.1422511283458718e+33
4222.6 1.9342041293952768e-16 1.1511018939396491e+33
4223.1 1.9392898585908507e-16 1.1550888898261762e+33
4223.6 1.94254031985425e-16 1.1557358803791792e+33
4224.1 1.9422158470158365e-16 1.1616237510702323e+33
4224.6 1.9371305843482232e-16 1.1730463103635721e+33
4225.1 1.9264851966858536e-16 1.1848008093247837e+33
4225.6 1.910199335731396e-16 1.1972088895778605e+33
4226.1 1.8883015449880844e-16 1.2146473025118068e+33
4226.6 1.860455881526969e-16 1.2395371187822858e+33
4227.1 1.8266087167011676e-16 1.2705130926613611e+33
4227.6 1.7893389416779431e-16 1.2964825202245575e+33
4228.1 1.7532549389589588e-16 1.3056854932448566e+33
4228.6 1.7248288551539554e-16 1.3072886197411473e+33
4229.1 1.7111673025821033e-16 1.3128152877369194e+33
4229.6 1.7170550985042608e-16 1.3096615820848304e+33
4230.1 1.7445010571332337e-16 1.2831586292304192e+33
4230.6 1.7880166201772958e-16 1.2433067966401084e+33
4231.1 1.8389959288347753e-16 1.205215431177332e+33
4231.6 1.8866663142980618e-16 1.17714405112941e+33
4232.1 1.9228345199209741e-16 1.1619457146898258e+33
4232.6 1.9463970598760095e-16 1.1567455558265655e+33
4233.1 1.9582363327914464e-16 1.158530146142137e+33
4233.6 1.9596488467665155e-16 1.1655485617512498e+33
4234.1 1.952046521027337e-16 1.1751673062362318e+33
4234.6 1.9379393207751516e-16 1.1816394245005608e+33
4235.1 1.9202613124682022e-16 1.1809331809593492e+33
4235.6 1.9029535997911839e-16 1.1739555974531352e+33
4236.1 1.8890115491539594e-16 1.1662922195022767e+33
4236.6 1.8798505186657977e-16 1.1682062774533939e+33
4237.1 1.8747822916170235e-16 1.1817910290502686e+33
4237.6 1.8707733153917372e-16 1.1969181175055872e+33
4238.1 1.8665615350122348e-16 1.206971738858702e+33
4238.6 1.863359966867507e-16 1.2125021433373874e+33
4239.1 1.8618251425759343e-16 1.2128550359118573e+33
4239.6 1.8614520845368045e-16 1.205743527091268e+33
4240.1 1.8614900038263433e-16 1.1977644261555457e+33
4240.6 1.8612127384727614e-16 1.2028092309094391e+33
4241.1 1.860874993402184e-16 1.2197302230840157e+33
4241.6 1.8618080411660662e-16 1.2332768755329916e+33
4242.1 1.865817172311906e-16 1.2378689792417068e+33
4242.6 1.8746649803416445e-16 1.2373552611997887e+33
4243.1 1.887139431520031e-16 1.2313365095497566e+33
4243.6 1.899847301961026e-16 1.2162162443543833e+33
4244.1 1.9105135253213257e-16 1.19483196273249e+33
4244.6 1.917949310678348e-16 1.1735191001607109e+33
4245.1 1.9226766574721725e-16 1.1543199315206463e+33
4245.6 1.9259464691740915e-16 1.1367938950041103e+33
4246.1 1.9280308888951726e-16 1.120725766839546e+33
4246.6 1.928242039462147e-16 1.1064867877329041e+33
4247.1 1.924920666373889e-16 1.0952662227118538e+33
4247.6 1.9162245763202709e-16 1.0888123090170544e+33
4248.1 1.9022323046792145e-16 1.0887897351287759e+33
4248.6 1.8846954999153505e-16 1.0964046083929032e+33
4249.1 1.8680799453139124e-16 1.110178424832234e+33
4249.6 1.8569257171176594e-16 1.1275199110881364e+33
4250.1 1.8519174747084135e-16 1.145753964380999e+33
4250.6 1.8518399469429158e-16 1.1629369234587716e+33
4251.1 1.8540485244105378e-16 1.1794535130166413e+33
4251.6 1.8563054736623177e-16 1.1944472592753003e+33
4252.1 1.8584594047318036e-16 1.201592318081457e+33
4252.6 1.8616780090142384e-16 1.1963969977515576e+33
4253.1 1.8684112209970796e-16 1.1844044302576596e+33
4253.6 1.8804094083719436e-16 1.1722953655448362e+33
4254.1 1.896644874427834e-16 1.1628709558716685e+33
4254.6 1.913966524610425e-16 1.1549152023354706e+33
4255.1 1.9263243577853254e-16 1.1426442061753312e+33
4255.6 1.9300071877951316e-16 1.1272077098089851e+33
4256.1 1.927127775084412e-16 1.1227376694242442e+33
4256.6 1.9213377893398814e-16 1.1337795900643403e+33
4257.1 1.916954424323434e-16 1.144327298310522e+33
4257.6 1.9167100113910293e-16 1.1449612386435279e+33
4258.1 1.9208335309598638e-16 1.1447394919388684e+33
4258.6 1.9277554341657134e-16 1.1502349789202828e+33
4259.1 1.9337372386380647e-16 1.1590552256115385e+33
4259.6 1.935256103610526e-16 1.1705632817576331e+33
4260.1 1.9293521073295543e-16 1.1887725695703885e+33
4260.6 1.9152826514325696e-16 1.2130052145876965e+33
4261.1 1.8951252410672957e-16 1.2346100141117876e+33
4261.6 1.8722647701054569e-16 1.2490463888620905e+33
4262.1 1.851677933815857e-16 1.258787522525639e+33
4262.6 1.8376320089244102e-16 1.2661991222401334e+33
4263.1 1.8337834290669745e-16 1.2714102958103248e+33
4263.6 1.841270018730095e-16 1.2698286924135898e+33
4264.1 1.8587322475191425e-16 1.2537123984320295e+33
4264.6 1.8828289106876423e-16 1.225383228749211e+33
4265.1 1.9083233929208784e-16 1.1957485717113546e+33
4265.6 1.9309406705784278e-16 1.1731038740450261e+33
4266.1 1.9472829837767528e-16 1.1626467294121433e+33
4266.6 1.9571251716259733e-16 1.1617988781409345e+33
4267.1 1.962310132166767e-16 1.1633746804439148e+33
4267.6 1.963812993272878e-16 1.1650501394593102e+33
4268.1 1.9617983591372765e-16 1.1679910872647935e+33
4268.6 1.956457310997794e-16 1.1721709002590566e+33
4269.1 1.9481842896312329e-16 1.176734173106969e+33
4269.6 1.9380199946886343e-16 1.1823182702489018e+33
4270.1 1.927397150411732e-16 1.190161023938285e+33
4270.6 1.91734680200999e-16 1.1991920374853881e+33
4271.1 1.9082488500276436e-16 1.2080715813221239e+33
4271.6 1.8985864358562805e-16 1.2204310840439558e+33
4272.1 1.8858571045089227e-16 1.2404831111852819e+33
4272.6 1.8685281286479234e-16 1.261341082506277e+33
4273.1 1.8468039546891778e-16 1.2719663646825959e+33
4273.6 1.825764831382429e-16 1.273645465648662e+33
4274.1 1.8118637553568128e-16 1.2729318025385216e+33
4274.6 1.8070182555962756e-16 1.2713580323326549e+33
4275.1 1.810580599009787e-16 1.267940382290258e+33
4275.6 1.8194551135382038e-16 1.2622429654601602e+33
4276.1 1.8301842918971198e-16 1.2546324121217922e+33
4276.6 1.8407474373525475e-16 1.2469904642625081e+33
4277.1 1.850726131425853e-16 1.2411617873381839e+33
4277.6 1.8624989762034945e-16 1.2372430556223076e+33
4278.1 1.87836015343456e-16 1.2342978552406564e+33
4278.6 1.8972119711962605e-16 1.2302058454988559e+33
4279.1 1.9164505795352182e-16 1.2230091688797259e+33
4279.6 1.9325539263684407e-16 1.212569585979256e+33
4280.1 1.9425744881411444e-16 1.2018154541657129e+33
4280.6 1.9458998865998555e-16 1.1990608588964905e+33
4281.1 1.9430046424845346e-16 1.2081365045343175e+33
4281.6 1.9357328668283413e-16 1.2188474634553468e+33
4282.1 1.926045918824575e-16 1.2224232838986475e+33
4282.6 1.915839529635166e-16 1.2228377185322763e+33
4283.1 1.906442251252612e-16 1.2240920125909351e+33
4283.6 1.8983286878043664e-16 1.222751654204648e+33
4284.1 1.891768513235792e-16 1.2164179243827974e+33
4284.6 1.887061740159859e-16 1.2090027688294819e+33
4285.1 1.8844628122917712e-16 1.205744811638126e+33
4285.6 1.8839243314920807e-16 1.2118116329804562e+33
4286.1 1.8847682198527458e-16 1.229256783517985e+33
4286.6 1.8851400977608356e-16 1.2539478960000347e+33
4287.1 1.8834602814886592e-16 1.2796208914695067e+33
4287.6 1.8789099367245443e-16 1.298259393553946e+33
4288.1 1.8714033658553171e-16 1.3077145622881457e+33
4288.6 1.8617526561405164e-16 1.3161832948868017e+33
4289.1 1.850424753361954e-16 1.3290327228872267e+33
4289.6 1.8371620847911833e-16 1.3442909563827633e+33
4290.1 1.8210818417106062e-16 1.3586055059174307e+33
4290.6 1.8009222715641075e-16 1.368775015860287e+33
4291.1 1.7777743091981568e-16 1.3735632546517782e+33
4291.6 1.756367306643472e-16 1.374075363706002e+33
4292.1 1.7413830525345456e-16 1.3702335659524528e+33
4292.6 1.7371140256207853e-16 1.3601605361479777e+33
4293.1 1.7452434464781483e-16 1.3436611238102487e+33
4293.6 1.764249315375892e-16 1.3232886007969707e+33
4294.1 1.7904889890959546e-16 1.303527959913883e+33
4294.6 1.8176208789862844e-16 1.2903479496693512e+33
4295.1 1.8401863035711946e-16 1.2841530306686421e+33
4295.6 1.853685264036271e-16 1.2800586050404483e+33
4296.1 1.8576854529451444e-16 1.276266799140521e+33
4296.6 1.855677197181086e-16 1.2745843615807044e+33
4297.1 1.8506242390211457e-16 1.2759830281625247e+33
4297.6 1.844582010995688e-16 1.2804504788560714e+33
4298.1 1.8377574508394013e-16 1.2895298527157408e+33
4298.6 1.8287622523296454e-16 1.306236566499192e+33
4299.1 1.8161059009656047e-16 1.329908610982166e+33
4299.6 1.798324727847979e-16 1.3558467022229747e+33
4300.1 1.7750833024854449e-16 1.3808797356694708e+33
4300.6 1.7471738819577762e-16 1.4036987813201436e+33
4301.1 1.7167967281842863e-16 1.4246846579626692e+33
4301.6 1.6877276938839377e-16 1.4451897989819953e+33
4302.1 1.6640128985901223e-16 1.4645480688674848e+33
4302.6 1.6497308793279333e-16 1.48009925915168e+33
4303.1 1.6446443441737828e-16 1.490002791789487e+33
4303.6 1.6454908249450484e-16 1.493342671731573e+33
4304.1 1.6500555223957547e-16 1.4908184191952343e+33
4304.6 1.6571410689982376e-16 1.4840467858966586e+33
4305.1 1.6664253227971963e-16 1.4735996903686464e+33
4305.6 1.677959128765234e-16 1.459418915224924e+33
4306.1 1.69111172007169e-16 1.4425296284064034e+33
4306.6 1.7044277177901208e-16 1.4252053577289016e+33
4307.1 1.7155137120704719e-16 1.411313289087207e+33
4307.6 1.7213489591982373e-16 1.4050440884216538e+33
4308.1 1.7206337665839047e-16 1.4055245066682127e+33
4308.6 1.7132303815539307e-16 1.409291263796575e+33
4309.1 1.7005260631994132e-16 1.4151111321657986e+33
4309.6 1.6850636036563986e-16 1.422667549880477e+33
4310.1 1.6704125961363555e-16 1.4290264980969692e+33
4310.6 1.6608061720134356e-16 1.429961857741401e+33
4311.1 1.65882386788353e-16 1.4250800982595567e+33
4311.6 1.6659647831463435e-16 1.414854152450101e+33
4312.1 1.6811598190603023e-16 1.3949405871815821e+33
4312.6 1.7018354796776722e-16 1.3609252666034173e+33
4313.1 1.7242801347321096e-16 1.3202019231499403e+33
4313.6 1.7443598409496137e-16 1.2838413183185281e+33
4314.1 1.7597717866697068e-16 1.2565093734562307e+33
4314.6 1.769288060894308e-16 1.2384036631388373e+33
4315.1 1.7735878900341097e-16 1.2226817058632672e+33
4315.6 1.7745067897768991e-16 1.2026549292902462e+33
4316.1 1.7751449329900825e-16 1.1841631981414159e+33
4316.6 1.7791752253385147e-16 1.176497569776819e+33
4317.1 1.7891352270418463e-16 1.1795773978805407e+33
4317.6 1.8066880206834195e-16 1.1875821711786889e+33
4318.1 1.8307602839358669e-16 1.1890108372493252e+33
4318.6 1.8585090931720237e-16 1.1751150451241274e+33
4319.1 1.8849528339737628e-16 1.1586243310270456e+33
4319.6 1.9047803766004126e-16 1.1557929488596048e+33
4320.1 1.9162899712504352e-16 1.1629368747458286e+33
4320.6 1.9195797574359662e-16 1.1701890844239622e+33
4321.1 1.9165457131957707e-16 1.1775975838290822e+33
4321.6 1.909521774626163e-16 1.1895327554206887e+33
4322.1 1.9004741424090664e-16 1.2072514854559027e+33
4322.6 1.8910254774318273e-16 1.230208056984321e+33
4323.1 1.8822328701206668e-16 1.2563863124706563e+33
4323.6 1.8746797710598635e-16 1.2833611545990978e+33
4324.1 1.867892262567862e-16 1.309849827312443e+33
4324.6 1.8605183858731524e-16 1.3342089582469625e+33
4325.1 1.849875332061902e-16 1.3525027252907523e+33
4325.6 1.8332139987833798e-16 1.3621303736027607e+33
4326.1 1.8102118583138632e-16 1.3696838475957732e+33
4326.6 1.782433583020888e-16 1.3823845446282353e+33
4327.1 1.755004830187959e-16 1.3961121023716125e+33
4327.6 1.7340578419728289e-16 1.4028984244421906e+33
4328.1 1.7237955403072178e-16 1.399837640477336e+33
4328.6 1.7269854937903869e-16 1.3885878915661587e+33
4329.1 1.7424724510817408e-16 1.377791777704568e+33
4329.6 1.7672604757793594e-16 1.373800737158118e+33
4330.1 1.795770358407168e-16 1.369359581107539e+33
4330.6 1.82198461126763e-16 1.3558512211340672e+33
4331.1 1.8413239938549353e-16 1.3365336226140284e+33
4331.6 1.8507818909001458e-16 1.3191185261095306e+33
4332.1 1.8515925079841418e-16 1.3114614463401478e+33
4332.6 1.8465113803030447e-16 1.316896577591124e+33
4333.1 1.8391928377834036e-16 1.3246616939149048e+33
4333.6 1.8327269124752286e-16 1.3237059585862776e+33
4334.1 1.8279361833207022e-16 1.318742889988265e+33
4334.6 1.8245528980715193e-16 1.3177672592308348e+33
4335.1 1.8213606967175875e-16 1.3211388253203357e+33
4335.6 1.8169099082246253e-16 1.3271356254467067e+33
4336.1 1.810008392789888e-16 1.335968176623464e+33
4336.6 1.7995501684333767e-16 1.3485561998580346e+33
4337.1 1.784727664802476e-16 1.3650029498908383e+33
4337.6 1.7643924798146264e-16 1.385480757363633e+33
4338.1 1.73690105394654e-16 1.410606806867949e+33
4338.6 1.7009126846272552e-16 1.4398614430028242e+33
4339.1 1.6575525767665576e-16 1.4680311338143647e+33
4339.6 1.6084986114742705e-16 1.4900249608298216e+33
4340.1 1.5555444747650942e-16 1.5083859183252088e+33
4340.6 1.500347751453706e-16 1.5286522648263007e+33
4341.1 1.4448154454314302e-16 1.5560121763152281e+33
4341.6 1.3915245542937946e-16 1.5924271517748873e+33
4342.1 1.3448184929473725e-16 1.6288094916753106e+33
4342.6 1.3106459968502183e-16 1.6529901176910908e+33
4343.1 1.2963881524893927e-16 1.6600887298703484e+33
4343.6 1.307914910831138e-16 1.6484402513894967e+33
4344.1 1.3422742582496015e-16 1.618667431789489e+33
4344.6 1.3931750824637837e-16 1.5742569934867732e+33
4345.1 1.4504292165940957e-16 1.5255436054189574e+33
4345.6 1.5049471382721205e-16 1.482897295969983e+33
4346.1 1.5536477293077688e-16 1.4538879816904705e+33
4346.6 1.59604930343795e-16 1.4378227904337995e+33
4347.1 1.6336986361912717e-16 1.414339964310821e+33
4347.6 1.6681309450255124e-16 1.3700243845457715e+33
4348.1 1.6997481805872848e-16 1.3246057919595728e+33
4348.6 1.7282607976196497e-16 1.2972824636037564e+33
4349.1 1.7530767316993266e-16 1.2864563777447808e+33
4349.6 1.7737459478765585e-16 1.2866426047305248e+33
4350.1 1.7910341083990032e-16 1.2955223140831854e+33
4350.6 1.8053433144843272e-16 1.3105939633253338e+33
4351.1 1.815246822488414e-16 1.3236743221007455e+33
4351.6 1.81859307745335e-16 1.328739875534249e+33
4352.1 1.8139642128454782e-16 1.3340736324212284e+33
4352.6 1.800830668456172e-16 1.3494086349207516e+33
4353.1 1.7817428509405585e-16 1.371868645764334e+33
4353.6 1.7607415957364902e-16 1.393029973945389e+33
4354.1 1.743697498929591e-16 1.4024894966004846e+33
4354.6 1.736480974557162e-16 1.3879413471394993e+33
4355.1 1.741916254005799e-16 1.3377828852695483e+33
4355.6 1.760247756301838e-16 1.2467277495680519e+33
4356.1 1.785514197761462e-16 1.1241556692963892e+33
4356.6 1.8110183210961028e-16 9.890268483534604e+32
4357.1 1.8340842140975485e-16 8.6709655523885e+32
4357.6 1.8538101043446937e-16 7.692037529485612e+32
4358.1 1.8702802030981449e-16 6.934989389285757e+32
4358.6 1.8835537261505863e-16 6.37201636774414e+32
4359.1 1.8932089257312003e-16 6.004974769039121e+32
4359.6 1.8985483335657824e-16 5.8452303164638114e+32
4360.1 1.8993433974718203e-16 5.890803999675732e+32
4360.6 1.8959720009367524e-16 6.158419773772069e+32
4361.1 1.8908543694258518e-16 6.644801863263673e+32
4361.6 1.8871695349518532e-16 7.344601806973544e+32
4362.1 1.8877540127479035e-16 8.234001956842057e+32
4362.6 1.8944568401651712e-16 9.230578889049549e+32
4363.1 1.905423709497516e-16 1.0189857870661984e+33
4363.6 1.9176341575394312e-16 1.0920548887682811e+33
4364.1 1.9289420682182027e-16 1.1417681847726337e+33
4364.6 1.9379168273997196e-16 1.1799238163143443e+33
4365.1 1.9445733349573442e-16 1.209878477653345e+33
4365.6 1.9494908598550054e-16 1.2305384328111103e+33
4366.1 1.9534741459532965e-16 1.2457394630042648e+33
4366.6 1.9570691506765717e-16 1.2595547231444471e+33
4367.1 1.9596609247800993e-16 1.2668095114749753e+33
4367.6 1.9598772566031101e-16 1.2622901274772014e+33
4368.1 1.9559877987587605e-16 1.258559171464521e+33
4368.6 1.9466047220120252e-16 1.2710552015705722e+33
4369.1 1.9333049965305563e-16 1.2932345544275936e+33
4369.6 1.9189572648554154e-16 1.3098670505121383e+33
4370.1 1.9060986772381012e-16 1.3183988906015416e+33
4370.6 1.8969176295770073e-16 1.3234881396985378e+33
4371.1 1.8919954964709825e-16 1.3301905813881757e+33
4371.6 1.8911583559276326e-16 1.3412641539218022e+33
4372.1 1.8933661652809926e-16 1.3495809962091706e+33
4372.6 1.8973553624410757e-16 1.3456782223335125e+33
4373.1 1.90235776634928e-16 1.3354969673136115e+33
4373.6 1.907626522000029e-16 1.3301245684613897e+33
4374.1 1.911595227423492e-16 1.3277625608953177e+33
4374.6 1.9120426486616866e-16 1.3216735947286952e+33
4375.1 1.9071109261016647e-16 1.3140813062820785e+33
4375.6 1.8954864591010995e-16 1.3109866840809729e+33
4376.1 1.8791313929587018e-16 1.3117549443914195e+33
4376.6 1.8620378480637868e-16 1.3126439367432902e+33
4377.1 1.848397328405324e-16 1.313460511573145e+33
4377.6 1.8425861968215383e-16 1.3157117318859356e+33
4378.1 1.8464241440097604e-16 1.3181175937568115e+33
4378.6 1.8600571722773745e-16 1.3176613253636341e+33
4379.1 1.8804184938053655e-16 1.313080592407612e+33
4379.6 1.9024573703304674e-16 1.3047719207981745e+33
4380.1 1.922118928010463e-16 1.2961095711786162e+33
4380.6 1.936086509287732e-16 1.2918939670309582e+33
4381.1 1.9443171516761213e-16 1.293230775907907e+33
4381.6 1.9485962651428523e-16 1.2995284190599046e+33
4382.1 1.9499728326879611e-16 1.31211664880674e+33
4382.6 1.9485926286819517e-16 1.332937519774498e+33
4383.1 1.9432668523632653e-16 1.3564345824080792e+33
4383.6 1.9316242202593894e-16 1.3720437537640366e+33
4384.1 1.911780684279553e-16 1.3835986565516452e+33
4384.6 1.882325586746747e-16 1.4057053810312004e+33
4385.1 1.8451492910122949e-16 1.4383035597768721e+33
4385.6 1.8055149990375936e-16 1.467584670709127e+33
4386.1 1.7710070690761987e-16 1.4852452940741866e+33
4386.6 1.7514703831047879e-16 1.4894914790841184e+33
4387.1 1.7498997913052886e-16 1.483385945312454e+33
4387.6 1.7636113616531626e-16 1.4729952736704893e+33
4388.1 1.7876379827427588e-16 1.460107936578061e+33
4388.6 1.814943410559213e-16 1.4438724266915608e+33
4389.1 1.8405846553787067e-16 1.4289098299826485e+33
4389.6 1.8609372075031721e-16 1.4243018322019983e+33
4390.1 1.874861173818668e-16 1.4289256647980597e+33
4390.6 1.8832248954562523e-16 1.4318684123128015e+33
4391.1 1.8875657499250337e-16 1.4284926925663554e+33
4391.6 1.8900441287915062e-16 1.4213677429528694e+33
4392.1 1.8918192102184345e-16 1.413377680803927e+33
4392.6 1.8932627175003863e-16 1.4068873796037184e+33
4393.1 1.8949640393325927e-16 1.4027169344125672e+33
4393.6 1.8979347461940783e-16 1.4003764682803522e+33
4394.1 1.9020098184294112e-16 1.3993859871633258e+33
4394.6 1.905425729456958e-16 1.3993009975225618e+33
4395.1 1.9063989343642927e-16 1.3992186806138208e+33
4395.6 1.9031968923006661e-16 1.397639802921244e+33
4396.1 1.8954593037252377e-16 1.3949803780877986e+33
4396.6 1.8848599554567194e-16 1.3942019163500518e+33
4397.1 1.874478016529475e-16 1.3965051408330592e+33
4397.6 1.8695048541340973e-16 1.399978029041992e+33
4398.1 1.8730039348768687e-16 1.400990822112957e+33
4398.6 1.8845893453729413e-16 1.3939621853191664e+33
4399.1 1.9014619865944578e-16 1.377849382329176e+33
4399.6 1.9172038730427438e-16 1.358926945503976e+33
4400.1 1.9269334769812406e-16 1.343146445296625e+33
4400.6 1.9285187080337131e-16 1.3349550814928826e+33
4401.1 1.9216240050987084e-16 1.3343092310459414e+33
4401.6 1.9085112833173518e-16 1.3341426154919876e+33
4402.1 1.8921261520314435e-16 1.3304487669424493e+33
4402.6 1.8767882442948035e-16 1.326594730660466e+33
4403.1 1.8664405471727365e-16 1.3246978672584573e+33
4403.6 1.8642147504105236e-16 1.3216363888068677e+33
4404.1 1.870760337982611e-16 1.3149902007314086e+33
4404.6 1.8813303635121937e-16 1.3061580667233137e+33
4405.1 1.890749238585022e-16 1.2971377963391835e+33
4405.6 1.8949048228683547e-16 1.2895300188895096e+33
4406.1 1.892101430942501e-16 1.2840372692304369e+33
4406.6 1.8858240169877314e-16 1.279637145559041e+33
4407.1 1.8803461434468245e-16 1.2747515029537016e+33
4407.6 1.878976746649258e-16 1.2676332749225758e+33
4408.1 1.8834118391540185e-16 1.2595540069034557e+33
4408.6 1.8915220815927019e-16 1.2592143434579596e+33
4409.1 1.8999617251674935e-16 1.2708443388276022e+33
4409.6 1.9048640275334857e-16 1.2788826337862218e+33
4410.1 1.9040262775009784e-16 1.2683709110838536e+33
4410.6 1.9010810285093665e-16 1.2489793098292423e+33
4411.1 1.9007523855636058e-16 1.2349557740144496e+33
4411.6 1.904814651288035e-16 1.2302709452534039e+33
4412.1 1.913559131059072e-16 1.2341324292544654e+33
4412.6 1.9253624120104495e-16 1.2403773521283437e+33
4413.1 1.9380606676175296e-16 1.2417854890701893e+33
4413.6 1.949847079645393e-16 1.236208177504107e+33
4414.1 1.959055246822548e-16 1.2257505410932167e+33
4414.6 1.964510122400806e-16 1.219914328216937e+33
4415.1 1.9648611122247728e-16 1.2281586056804451e+33
4415.6 1.9585988253237836e-16 1.2445612886683422e+33
4416.1 1.94436477593277e-16 1.2570670473920508e+33
4416.6 1.9238736149927165e-16 1.2641658562170931e+33
4417.1 1.9006630973454789e-16 1.2699925415029034e+33
4417.6 1.8792387068073258e-16 1.276255326955369e+33
4418.1 1.8645403204293603e-16 1.282751756856282e+33
4418.6 1.8579117920855463e-16 1.2879666870766602e+33
4419.1 1.8588224872519823e-16 1.2894280894958464e+33
4419.6 1.8659862655736416e-16 1.285101435450063e+33
4420.1 1.8778967990773473e-16 1.2735895351545672e+33
4420.6 1.8935437790007622e-16 1.2572243756884417e+33
4421.1 1.912025828648449e-16 1.2409539784806579e+33
4421.6 1.9316278662002951e-16 1.2293278665489849e+33
4422.1 1.949529216070928e-16 1.2266342919593425e+33
4422.6 1.962720810843073e-16 1.2321571281145512e+33
4423.1 1.9678900056026967e-16 1.2413530449757402e+33
4423.6 1.9650967168247933e-16 1.2512182801638559e+33
4424.1 1.95742327238683e-16 1.2600049646766886e+33
4424.6 1.947915064272795e-16 1.2671046484676219e+33
4425.1 1.9397697118533944e-16 1.2728014981384201e+33
4425.6 1.9345733884335114e-16 1.2780586503818201e+33
4426.1 1.932515557752323e-16 1.2842810899179749e+33
4426.6 1.932809033347999e-16 1.2900906006796339e+33
4427.1 1.93362884081682e-16 1.2908468554606887e+33
4427.6 1.9337980173928433e-16 1.2859845091146684e+33
4428.1 1.9329333577970777e-16 1.2806602315778167e+33
4428.6 1.9316602926108818e-16 1.2790637754745464e+33
4429.1 1.9318648134621338e-16 1.2835778353387779e+33
4429.6 1.9345388092754355e-16 1.2930167963317587e+33
4430.1 1.9391088504399408e-16 1.3010196628329727e+33
4430.6 1.9443367213648554e-16 1.3050507292746544e+33
4431.1 1.9480625592325296e-16 1.3101097365754718e+33
4431.6 1.948777057178469e-16 1.3195440119712305e+33
4432.1 1.9462708134329225e-16 1.3310437911282226e+33
4432.6 1.9411513425768371e-16 1.3399178092031306e+33
4433.1 1.9354027008532333e-16 1.3393601910628263e+33
